service_description = PMOMax,service_description,sku_id,sku_description,usage_start_time,usage_end_time,project_id,project_name,export_time,cost,currency,usage_amount,usage_unit,usage_amount_in_pricing_units,usage_pricing_unit,invoice_month
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 01:00:00.000000 UTC,2026-04-01 02:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:55:04.024971 UTC,-0.00008,USD,"-3,600",seconds,-0.001345895,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 01:00:00.000000 UTC,2026-04-01 02:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:55:04.024971 UTC,0,USD,0,seconds,0,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 01:00:00.000000 UTC,2026-04-01 02:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:55:04.024971 UTC,-0.000079,USD,"-3,600",seconds,-0.001345895,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 01:00:00.000000 UTC,2026-04-01 02:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:54:17.253189 UTC,-0.000001,USD,0,seconds,0,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 01:00:00.000000 UTC,2026-04-01 02:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:54:17.253189 UTC,-0.000082,USD,"-3,600",seconds,-0.001345895,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 02:00:00.000000 UTC,2026-04-01 03:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:56:20.283686 UTC,-0.000081,USD,"-3,600",seconds,-0.001345895,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 02:00:00.000000 UTC,2026-04-01 03:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:34:54.129421 UTC,0,USD,0,seconds,0,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 02:00:00.000000 UTC,2026-04-01 03:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:34:54.129421 UTC,-0.000081,USD,"-3,600",seconds,-0.001345895,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 02:00:00.000000 UTC,2026-04-01 03:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:56:20.283686 UTC,-0.00008,USD,"-3,600",seconds,-0.001345895,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 02:00:00.000000 UTC,2026-04-01 03:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:56:20.283686 UTC,0,USD,0,seconds,0,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 02:00:00.000000 UTC,2026-04-01 03:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:56:20.283686 UTC,0,USD,0,seconds,0,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 03:00:00.000000 UTC,2026-04-01 04:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:54:17.253189 UTC,-0.000081,USD,"-3,600",seconds,-0.001345895,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 03:00:00.000000 UTC,2026-04-01 04:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:38:51.990489 UTC,-0.000081,USD,"-3,600",seconds,-0.001345895,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 03:00:00.000000 UTC,2026-04-01 04:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:54:17.253189 UTC,0,USD,0,seconds,0,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 03:00:00.000000 UTC,2026-04-01 04:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:38:51.990489 UTC,-0.00008,USD,"-3,600",seconds,-0.001345895,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 03:00:00.000000 UTC,2026-04-01 04:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:38:51.990489 UTC,0,USD,0,seconds,0,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 03:00:00.000000 UTC,2026-04-01 04:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:38:51.990489 UTC,0,USD,0,seconds,0,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 04:00:00.000000 UTC,2026-04-01 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:57:43.665438 UTC,-0.00008,USD,"-3,600",seconds,-0.001345895,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 04:00:00.000000 UTC,2026-04-01 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:57:43.665438 UTC,-0.000081,USD,"-3,600",seconds,-0.001345895,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 04:00:00.000000 UTC,2026-04-01 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:57:43.665438 UTC,0,USD,0,seconds,0,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 04:00:00.000000 UTC,2026-04-01 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:54:17.253189 UTC,-0.000084,USD,"-3,600",seconds,-0.001345895,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 04:00:00.000000 UTC,2026-04-01 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:57:43.665438 UTC,0,USD,0,seconds,0,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 05:00:00.000000 UTC,2026-04-01 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:38:51.990489 UTC,0,USD,0,seconds,0,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 05:00:00.000000 UTC,2026-04-01 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:38:51.990489 UTC,-0.000081,USD,"-3,600",seconds,-0.001345895,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 05:00:00.000000 UTC,2026-04-01 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:38:51.990489 UTC,-0.00008,USD,"-3,600",seconds,-0.001345895,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 05:00:00.000000 UTC,2026-04-01 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 20:38:51.990489 UTC,0,USD,0,seconds,0,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 05:00:00.000000 UTC,2026-04-01 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:34:54.129421 UTC,0,USD,0,seconds,0,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 05:00:00.000000 UTC,2026-04-01 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:34:54.129421 UTC,-0.000081,USD,"-3,600",seconds,-0.001345895,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 06:00:00.000000 UTC,2026-04-01 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:54:17.253189 UTC,-0.000162,USD,"-7,200",seconds,-0.00269179,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 06:00:00.000000 UTC,2026-04-01 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:54:17.253189 UTC,-0.00008,USD,"-3,600",seconds,-0.001345895,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 06:00:00.000000 UTC,2026-04-01 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:54:17.253189 UTC,0,USD,0,seconds,0,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-01 06:00:00.000000 UTC,2026-04-01 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:54:17.253189 UTC,0,USD,0,seconds,0,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 07:00:00.000000 UTC,2026-04-01 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 11:13:10.148353 UTC,0.000002,USD,1.75031,seconds,0.000486197,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 07:00:00.000000 UTC,2026-04-01 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 00:33:38.911633 UTC,0.000002,USD,1.360905,seconds,0.000378029,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 08:00:00.000000 UTC,2026-04-01 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 11:13:10.148353 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 08:00:00.000000 UTC,2026-04-01 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 00:37:41.211282 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 09:00:00.000000 UTC,2026-04-01 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 00:33:38.911633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 09:00:00.000000 UTC,2026-04-01 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 11:13:10.148353 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 10:00:00.000000 UTC,2026-04-01 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 00:33:38.911633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 10:00:00.000000 UTC,2026-04-01 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 11:13:10.148353 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 11:00:00.000000 UTC,2026-04-01 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 00:33:38.911633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 11:00:00.000000 UTC,2026-04-01 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 11:13:10.148353 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 12:00:00.000000 UTC,2026-04-01 13:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 00:21:21.138137 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 13:00:00.000000 UTC,2026-04-01 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 00:21:21.138137 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 14:00:00.000000 UTC,2026-04-01 15:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 00:34:52.862438 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 15:00:00.000000 UTC,2026-04-01 16:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 00:33:38.911633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 16:00:00.000000 UTC,2026-04-01 17:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 00:33:38.911633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 17:00:00.000000 UTC,2026-04-01 18:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 00:33:38.911633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 18:00:00.000000 UTC,2026-04-01 19:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 00:34:52.862438 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 19:00:00.000000 UTC,2026-04-01 20:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 00:33:38.911633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 20:00:00.000000 UTC,2026-04-01 21:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 00:33:38.911633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 21:00:00.000000 UTC,2026-04-01 22:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 00:33:38.911633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 22:00:00.000000 UTC,2026-04-01 23:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 00:33:38.911633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-01 23:00:00.000000 UTC,2026-04-02 00:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 00:33:38.911633 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
95FF-2EF5-5EA1,Cloud Storage,0D5D-6E23-4250,Standard Storage US Multi-region,2026-04-02 06:00:00.000000 UTC,2026-04-02 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 00:33:38.911633 UTC,0,USD,0,byte-seconds,0,gibibyte month,202604
95FF-2EF5-5EA1,Cloud Storage,E5F0-6A5D-7BAD,Standard Storage US Regional,2026-04-02 06:00:00.000000 UTC,2026-04-02 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 17:54:47.939842 UTC,0,USD,"16,322,656,117,760",byte-seconds,0.005864837,gibibyte month,202604
95FF-2EF5-5EA1,Cloud Storage,E5F0-6A5D-7BAD,Standard Storage US Regional,2026-04-02 06:00:00.000000 UTC,2026-04-02 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 17:54:47.939842 UTC,0,USD,"23,430,900,326,400",byte-seconds,0.008418876,gibibyte month,202604
95FF-2EF5-5EA1,Cloud Storage,0D5D-6E23-4250,Standard Storage US Multi-region,2026-04-02 06:00:00.000000 UTC,2026-04-02 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 03:38:09.597651 UTC,0,USD,0,byte-seconds,0,gibibyte month,202604
95FF-2EF5-5EA1,Cloud Storage,0D5D-6E23-4250,Standard Storage US Multi-region,2026-04-02 06:00:00.000000 UTC,2026-04-02 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 11:13:10.148353 UTC,0,USD,0,byte-seconds,0,gibibyte month,202604
95FF-2EF5-5EA1,Cloud Storage,0D5D-6E23-4250,Standard Storage US Multi-region,2026-04-02 06:00:00.000000 UTC,2026-04-02 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 06:12:12.620832 UTC,0,USD,0,byte-seconds,0,gibibyte month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-02 07:00:00.000000 UTC,2026-04-02 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:54:17.253189 UTC,0.000002,USD,1.618372,seconds,0.000449548,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-02 07:00:00.000000 UTC,2026-04-02 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-04 02:49:34.892942 UTC,0.000002,USD,1.606499,seconds,0.00044625,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-02 07:00:00.000000 UTC,2026-04-02 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 15:40:06.083038 UTC,0.000001,USD,1.050108,seconds,0.000291697,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-02 08:00:00.000000 UTC,2026-04-02 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 15:40:06.083038 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-02 08:00:00.000000 UTC,2026-04-02 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-04 02:49:34.892942 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-02 08:00:00.000000 UTC,2026-04-02 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:34:54.129421 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-02 09:00:00.000000 UTC,2026-04-02 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:54:17.253189 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-02 09:00:00.000000 UTC,2026-04-02 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 15:40:06.083038 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-02 09:00:00.000000 UTC,2026-04-02 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-04 02:49:34.892942 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-02 10:00:00.000000 UTC,2026-04-02 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-04 02:49:34.892942 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-02 10:00:00.000000 UTC,2026-04-02 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 15:40:06.083038 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-02 10:00:00.000000 UTC,2026-04-02 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:34:54.129421 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-02 11:00:00.000000 UTC,2026-04-02 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-04 02:49:34.892942 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-02 11:00:00.000000 UTC,2026-04-02 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 15:40:06.083038 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-02 11:00:00.000000 UTC,2026-04-02 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:34:54.129421 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-02 12:00:00.000000 UTC,2026-04-02 13:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-04 02:49:34.892942 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-02 12:00:00.000000 UTC,2026-04-02 13:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-03 18:54:17.253189 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
